platform,URL,date_crawl,customer_name,time_comment,content,thank_count
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@sonempro1,2023-09-22T12:13:31Z,Định nghĩa lại tính năng bật nhanh camera,1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@linhnguyea7773,2023-09-22T12:10:16Z,Mày làm ơn bỏ ngay cái từ vải đi nha <br>Nghe nó quá zô học thức,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@vinhen9692,2023-09-22T12:09:52Z,14prm 240g - 15prm 220g thì nhẹ hơn đáng là bao ?,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@luu7972,2023-09-22T12:08:47Z,"Nó giống nhau như thể AE sinh đôi , khác nhau đến nổi nhìn ko thể phân biệt được luôn bằng mắt thường, Từ đời 13 đến 15 iphone giờ thấy cũng quá bình thường",7
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@sonxuan2488,2023-09-22T12:08:24Z,Nổ vừa thôi.252gram vs 222 thì cảm nhận đéo thế nào dk😂😂,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@Phuocnv_dn,2023-09-22T12:08:18Z,Nhẹ hơn hẳn 30g. Nhẹ dữ chưa¿,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@user-fg9pk4cu7e,2023-09-22T11:55:08Z,❤❤,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@TiViMiNi2425,2023-09-22T11:40:14Z,Cục sạc dự phòng 15 Pro Max,1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@duynguyenmanh4687,2023-09-22T11:27:59Z,30gr mà nhẹ điên rồ 😆,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@phuocle900,2023-09-22T11:26:23Z,Mọi người ai giải thích giúp mình khoảng camera 48mp thì lúc chụp ở chế độ bt thì nó ra 48mp hay chụp chế độ siêu nét gì đó mình không rõ thì sẽ đc 48mp,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@tientran4376,2023-09-22T11:26:07Z,Hóng drop test,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@binhngo7354,2023-09-22T11:25:51Z,Sao tui nhìn nó k đẹp bằng 14prm nhỉ😅,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@khucbietli9177,2023-09-22T11:21:26Z,viền bám mồ hôi chắc để nắm chặt tay,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@CongNguyen-mi7xe,2023-09-22T11:21:13Z,Ốp nhỏ hơn là đúng ời. Tại màn hình mỏng hơn mà 😂,3
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@phatlttv,2023-09-22T11:17:51Z,hóng clip test hiệu năng,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@blackwhiteparty,2023-09-22T11:07:50Z,Đã có bán dây sạc và củ sạc chính hãng chưa ạ ?,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@thainguyenuc8190,2023-09-22T10:58:19Z,Có mới nới cũ 😂😂😂,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@191997minh,2023-09-22T10:54:08Z,đợi mãi mới có type C để đổi ip,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@KhomAsian,2023-09-22T10:48:44Z,Bước đột phá về công nghệ và thiết kế.,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@HDK999,2023-09-22T10:48:08Z,225g 240g nặng quá trời,1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@lord4of4war01,2023-09-22T10:40:18Z,nhẹ hơn có 30g trừ cái mặt kính cường lực 5g nữa :)) nhẹ hơn có 25g mà nói nhẹ điên lun ý =)),1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@mrxmobile,2023-09-22T10:34:16Z,Bạn làm video so sánh chi tiết camera iPhone 15pro và iPhone 15pro max ❤và camera iPhone 14 pro max với 15 promax,1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@kiute201,2023-09-22T10:31:31Z,2017-2023 Tạm biệt tai thỏ<br>2012-2023 Tạm biệt Lightning<br>2017-2023 Tạm biệt thép không gỉ<br>2015-2023 Tạm biệt 12MP<br>Giờ Apple thay đổi nhiều quá❤,1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@PhiHoTVj,2023-09-22T10:15:14Z,Vậy là không chuyển dữ liệu bằng cáp được là không dùng ssd ngoài để lưu trữ được à A,2
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@haiinh1785,2023-09-22T10:14:12Z,tính ra nhẹ hơn 11% ông làm quá lên như nhẹ hơn 20 - 30% ấy,1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@PhiHoTVj,2023-09-22T10:09:54Z,Màu xám này hợp mệnh thủy,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@quocvo8706,2023-09-22T10:05:08Z,Khen dữ vậy chắc nhận nhiều tiền lắm,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@thebestneverrest4977,2023-09-22T10:02:22Z,"Nghe anh tây review nói hiệu năng cao, test game lên 48 độ,<br>Pin oncsreen dc 7h11 phút thua ip14pro max",1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@fat8520,2023-09-22T09:57:34Z,test ghenshin max st 1 tiếng thử đi anh,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@chungduong3160,2023-09-22T09:54:27Z,xám ximăng màu đang hot,1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@chungduong3160,2023-09-22T09:53:16Z,"hóng drop test 2 con 15promax,14promax đập vào nhau😁😁😁",2
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@vumanhtien9094,2023-09-22T09:49:36Z,DÙng 3 4 cái ốp đổi ko nhớ máy màu lúc mua là gì luôn :D ốp vừa đẹp vừa an toàn ko vỡ ko xước.,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@aana375,2023-09-22T09:48:36Z,Ip 15pro max năm nay camera khá ngon quay và chụp ảnh ban đêm ăn đứt s23 ultra nhưng chụp ảnh đủ sáng và zoom  vẫn thua s23 vài bậc có lẽ là do cái cảm biến của s23 ultra là 200mp nên nó thu sáng và dữ liệu ảnh tốt hơn,3
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@JosephVu2020,2023-09-22T09:44:59Z,"Đang hóng chị Hằng, ip 15 hay 16 gì ko quan tâm  =]]",0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@0TEN94,2023-09-22T09:38:45Z,Thôi lấy nhám mài cạnh ip 14 sài tạm 😂😂,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@DuongDuong-mk9iv,2023-09-22T09:26:27Z,Người giàu mua về làm pin dự phòng 😂😂,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@TiChuotNhat,2023-09-22T09:22:23Z,😊😊😊😊,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@nguyenthieugia2387,2023-09-22T09:13:52Z,Bạn review theo cách này hơp nè. Nên phát huy theo cách này,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@-QuangKhanh,2023-09-22T09:10:43Z,Ước có tiền để mua xs max😢,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@HieuNguyen-sp4qt,2023-09-22T09:08:55Z,Tưởng phải bóc seal và kích hoạt ngay trong store mà,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@ACuongTV,2023-09-22T09:08:51Z,"Không phải 15prm nhỏ hơn khi đeo ốp đâu , vì giác viền cạnh hết bo tròn lại nên đeo ốp lỏng thôi",1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@leminhtu2199,2023-09-22T09:06:16Z,"vloz siêu nhẹ, nhẹ hơn 20g. màn hình siêu mỏng nhưng nhìn y cmn hệt =)) tsb anh zai seeding thế",0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@quanle-sj3xk,2023-09-22T08:54:20Z,"Đag dùg 12prm, đổi lên 15prm đc rồi ae nhỉ😂 kết màu trắng mà thấy màu titan này cũg đc đc",0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@khanh2001,2023-09-22T08:51:47Z,Có thật là titan tự nhiên không😂,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@TheCuquynh,2023-09-22T08:49:07Z,"sao mình nhìn chẳng có cái gì khác nhỉ ,cứ nói cái viện chứ thấy nó hơn dc 1 tẹo",0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@aiNguyen-xj5hv,2023-09-22T08:48:42Z,Hơn có 30g mà ô làm như siêu nhẹ 😮,1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@ThiendiaStudio,2023-09-22T08:45:22Z,"Cầm nặng quen rồi , thì chuyển sang cầm nhẹ thì nó cảm giác nhẹ như giấy",0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@thanhtung311,2023-09-22T08:32:57Z,&quot;phím&quot; ắc sần &quot;bớt tần&quot; =))))),0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@muaohsususao20k,2023-09-22T08:13:55Z,ơ ip 15prm sạc dc cả máy khác nữa á ảo ma quá 😱,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@HDSino,2023-09-22T08:10:36Z,R cái cường lực với con cáo ờn chi 🫤,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@thucong3314,2023-09-22T08:08:07Z,Ộ nó k có tai nghe dây nhỉ ??,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@uchuynh460,2023-09-22T08:06:23Z,Rồi cũng mang bao thôi,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@sonha3019,2023-09-22T08:03:55Z,K đẹp k bóng bẩy,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@romeoluzrap,2023-09-22T08:00:44Z,Hem có tiền nên thích Iphone 15Plus hơn,1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@lamday96,2023-09-22T07:51:13Z,20 hoa mà làm quá. t thấy tính năng 14prm còn ko dùng hết trong vòng 5 năm nữa. mà mặt lưng thì đến 99% dùng ốp mặt màn hình thì kiểu éo gì cũng dùng cường lực. cứ phải thần thánh hoá.,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@nguyenphuong2088,2023-09-22T07:35:01Z,Chê thì vẫn cứ chê mà mua thì vẫn mua cháy hàng,1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@tigernguyen8595,2023-09-22T07:34:28Z,Không theo kịp những con số của iPhone . 16 năm sau 17 18 19 …..iPhone 100,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@tuananhtuananh9684,2023-09-22T07:32:06Z,drop test đi ad,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@PhatNguyen-ht8wu,2023-09-22T07:27:35Z,Xl,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@timtim1309,2023-09-22T07:16:59Z,Vãi cả nhẹ hơn rất nhiều. Mỏng hơn rất nhiều. Phóng đại quá,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@dotdot1309,2023-09-22T07:15:40Z,Lúc nào ra mỗi năm mỗi model đều nói mượt nhưng khi vài tuần test thì lại khác 🥹,2
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@vodanh6894,2023-09-22T07:14:57Z,Nhẹ hơn có tí làm t tưởng còn 200g mới đáng nói,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@Phongnguyen-gp3oi,2023-09-22T07:14:46Z,Ko nên mua nhé ae. Đợi có thay đổi lớn rồi hẳng đổi.apple hết ý tưởng hay sao mỗi lần thay đổi có 1 tí tẹo phát ngán,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@TuanAnhTran-nj2ub,2023-09-22T07:10:41Z,Lúc trước tưởng titan màu 7 sắc cầu vòng như ốc titan,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@nhuttram2115,2023-09-22T07:10:00Z,"So zoom quang vs zoom phần mềm:))), vậy đổi lại 3x xem hộ cái😅😅😅😗",1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@Viqazo,2023-09-22T07:09:36Z,điên rồ là khi nhẹ hơn hẳn 10%?,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@davidtran4540,2023-09-22T07:04:06Z,Từ cần gạt rung mà chuyển thành nút đa tác dụng đỉnh,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@Canhgiacsenaxungkeo,2023-09-22T07:02:31Z,Drop test xem bền hơn k,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@anmstudio,2023-09-22T06:59:55Z,"làm clip quay video bằng ổ cứng ngoài, cũng như setup để copy file bằng SSD qua cổng C đi bạn ơi",1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@nguyenmanhkha3370,2023-09-22T06:56:26Z,Mình vẫn thích màu vàng gold từ thời 12 Pro Max đến giờ,1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@uongtamtang6280,2023-09-22T06:55:28Z,NHẸ NÊN TAO MỚI KO THIK..,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@nguyenxuantai104,2023-09-22T06:54:08Z,điều gì khiến ShopDunk tự tin để giá cao hơn AppleStore vậy :D,3
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@cream8791,2023-09-22T06:53:38Z,Làm clip đo độ nóng đi bạn,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@vualocbinh,2023-09-22T06:53:37Z,Hóng clip test thả rơi,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@AnhLe-gp7mo,2023-09-22T06:53:32Z,Con này dây type c của Android cắm sạc được không anh nhỉ?,1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@abm6500,2023-09-22T06:50:03Z,Có vẻ như không còn thấy chữ i giống như 14prm nhỉ...,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@user-kx4mr2dx7c,2023-09-22T06:49:27Z,Con cc,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@bihana3761,2023-09-22T06:48:32Z,Cái anh này có phải review thế giới động vật ngày xưa đúng ko nhỉ,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@sushi_angleshadow8420,2023-09-22T06:47:59Z,cuối cùng cũng chỉ nghe gọi là chính.,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@longngoc6077,2023-09-22T06:46:54Z,Quan tâm nhất vẫn là pin 😅vì mấy cái khác mình k dùng hết tính năng 😂😂,2
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@hoangminhnguyen1936,2023-09-22T06:46:23Z,Xàm,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@binhbinh1972,2023-09-22T06:45:45Z,Năm sau sẽ đẹp hơn năm nay .,1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@hoangduytung851,2023-09-22T06:44:20Z,😂😂😂,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@qvinh9998,2023-09-22T06:39:01Z,"Mỏng bt thôi,lấy đâu ra mà mỏng rất nhiều",0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@hungofficial9195,2023-09-22T06:37:22Z,Nhẹ hơn 30g k cảm nhận hơn mấy,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@hung2353,2023-09-22T06:33:11Z,Thấy nó cùi cùi khi khung là nhôm tái chế mạ titan mà giá vẫn như năm ngoái,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@hoangmanh1229,2023-09-22T06:32:51Z,Tai thỏ bé dài hơn,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@JeffNguyen143,2023-09-22T06:32:10Z,Nhẹ điên dữ chưa,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@truyenaudio5298,2023-09-22T06:29:27Z,"Bớt rừng từ rất nhiều đê, viền mỏng thì ok nhưng rất nhiều nghe ngứa tai vãi",0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@user-qk6iy8yg1h,2023-09-22T06:28:02Z,Ipad air 5 cắm vào vẫn nạp pin máy khác,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@densongquanglong,2023-09-22T06:24:29Z,"Nâng bi thấy ớn , nhẹ hơn 30g làm như 30 kg .",0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@LifeTornado,2023-09-22T06:22:07Z,222g mà nhẹ à?,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@liuchanh6784,2023-09-22T06:17:41Z,Hình Rengoku =)))),0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@quangphuongbangcoiquangphu7330,2023-09-22T06:17:34Z,EU bắt phải lamg dùng chung chân sạc USB Tybe,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@thanhcong3828,2023-09-22T06:17:21Z,A vs khôi ngọng mua của a mập nhà em phải k ạ,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@ThanhNguyen-di8xl,2023-09-22T06:11:13Z,20g nhẹ thế ak ông giời.cộng thêm con 14prm ông còn dán thêm cường lực😂,3
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@taijr,2023-09-22T06:04:48Z,Ra 16 lại chê 15 ấy mà 😂,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@ThiNguyen-qx3fg,2023-09-22T06:02:07Z,Ko nhẹ hơn dc mấy,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@Hoavuduc,2023-09-22T06:00:07Z,Nút action button này mà đc bấm nhiều chức năng thì tốt mỗi lần muốn thay đổi lại phải vào cài đặt cài lại hơi phế vs mình,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@thientruongcong9062,2023-09-22T05:57:51Z,Cái màng nó rít theo mình họ phủ lớp chống sướt mịn hơn cơ thể nếu rơi thì khó vỡ màng hơn,2
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@duytruong8907,2023-09-22T05:56:36Z,"Chênh có 1 xíu mà nó trợn ngược mắt há hốc mồm bảo nhẹ đến điên rồ,làm lố vcc,cuồng đến điên rồ thì đúng hơn",0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@quangphuongbangcoiquangphu7330,2023-09-22T05:49:28Z,❤❤,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@nguyentung4857,2023-09-22T05:48:25Z,"<a href=""https://www.youtube.com/watch?v=vkulQKrJ3G4&amp;t=109"">1:49</a> chê 14prm hơi lố nha. Dính vân tay vào chê &quot;bẩn vãi&quot; :))))) Biết là làm content để khen 15prm rồi nhưng mà nên dùng từ ngữ nhẹ nhàng hơn đi bạn chứ 15prm vẫn bám vân tay nhưng nhẹ hơn mà lại không chê &quot;bẩn&quot;",0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@hoangpham-ei1xo,2023-09-22T05:47:32Z,ĐẸP NHỜ ? k khác j 14 =))),0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@tungtran1495,2023-09-22T05:46:10Z,"Máy ở <a href=""https://www.youtube.com/watch?v=vkulQKrJ3G4&amp;t=236"">3:56</a> cạnh iphone là flaship gì vậy bạn?",0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@mkhoa8062,2023-09-22T05:46:02Z,"cục sạc gần 40 củ hơi chua à<a href=""UCkszU2WH9gy1mb0dV-11UJg/xsIfY4OqCd2T29sP54iAsAw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/xsIfY4OqCd2T29sP54iAsAw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/xsIfY4OqCd2T29sP54iAsAw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/xsIfY4OqCd2T29sP54iAsAw""></a>",0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@nhanbui6918,2023-09-22T05:45:53Z,dậy là nhẹ dữ chua,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@taihainguyen9827,2023-09-22T05:45:43Z,Chuẩn bị lại thất vọng rồi hào hứng giảm dần đến😂,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@ngotranminh7112,2023-09-22T05:42:57Z,bợ vừa vừa thôi...hơn nhau chưa đến 30g cảm giác cầm cực nhẹ xong bỏ lên cân và cái kết 😂,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@ManhNguyen-lv1zj,2023-09-22T05:42:51Z,Máy quá đẹp bạn a,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@Luuducnhai,2023-09-22T05:40:34Z,Viền titan như buòio,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@phongthuyhoangphat7750,2023-09-22T05:38:51Z,"Mình quan tâm nhất là chụp ảnh có còn bị tự động lấy tương phản hay không, tính năng này thực sự khó chịu và chụp ảnh sp rất xấu",1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@user-ri3lu8ko1q,2023-09-22T05:38:23Z,bao năm ăn mãi 1 phom thiết kế,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@tuanhuynhminh4987,2023-09-22T05:38:23Z,Khúc dạo đầu vụ nhẹ nó hơi láo láo rồi. Có tầm 30g mà cÀm trên tay cảm nhận được. Mía thật,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@Saubeocosplay,2023-09-22T05:35:57Z,Con 14 pro max không dán không ốp là 240g nhé b. Cái dán nhìn vậy thôi chứ dán vào cũng nặng thêm gần bằng cái ốp silicon loại 20-30k ấy.,12
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@congdanvietnam,2023-09-22T05:34:03Z,ảo thật hơn 20gram nhẹ cực kì :D,6
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@hoangsonang2915,2023-09-22T05:32:00Z,Nhẹ như 12prm của tao chứ mấy mà bất ngờ của tao có 120g đây này 😂😂😂😂,1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@vieusus1765,2023-09-22T05:31:55Z,Đáng giá được cổng type c với nhẹ hơn 25g.,1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@wangfred3762,2023-09-22T05:31:14Z,Đỉnh quá Vật Vờ ơi!!!,6
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@DongTaTV-foodandtravel,2023-09-22T05:30:24Z,Màu sắc thiết kế đẹp đến mức tuyệt ntn thì cũng đeo cái ốp vào thì ip11 cũng như 15 😂,21
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@kythuatcaytrongtonghop7747,2023-09-22T05:27:35Z,"Tesst luôn cam vs video đủ sáng và trong nhà thiếu sáng đi, mn đang quan tâm , hót 😸😸",1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@thaohop1234,2023-09-22T05:23:53Z,"Nhẹ hơn dữ, 10g lận",0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@TanNhu-wt1ls,2023-09-22T05:23:45Z,Hóng drop test 😂,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@hungthanh3254,2023-09-22T05:21:02Z,Anh cầm nóng bỏng tay luôn❤.,1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@quanglam5387,2023-09-22T05:19:27Z,chao etrai xịn sò❤❤❤,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@angTran-ld6xg,2023-09-22T05:18:57Z,Làm gì có chuyện đời đth mới ra mà dùng được ốp của đời cũ =))))) làm thế thì lsao bán được pk,1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@longlethanh6101,2023-09-22T05:17:06Z,"SẢN PHẨM CỦA APPLE VẪN ĐẲNG CẤP HƠN TẤT CẢ, NHÌN LÀ THÍCH.",0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@AtulaAtula-lz1xb,2023-09-22T05:16:28Z,"15 plus năm nay khá ngon và an toàn ,14prm giảm giá thì là ổn rồi vừa túi tiền còn tiết kiệm dc tiền phòng thân nữa",25
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@thangmarcelo4396,2023-09-22T05:14:54Z,Nhẹ hơn 25gr mà ôi dồi nhẹ kinh luôn 😂😂😂,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@TamPham-pr4xr,2023-09-22T05:10:38Z,"lúc ra khen lấy khen để, sài 1 tháng chê😂",0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@anhhung8575,2023-09-22T05:08:42Z,Hello bạn qua du lịch sing sếp hàng mua iPhone 15 quá cực lúc có may thì phê,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@the1NONguyenAnh,2023-09-22T05:08:35Z,"<a href=""https://www.youtube.com/watch?v=vkulQKrJ3G4&amp;t=198"">3:18</a> &quot;Tight Tight Tight Tight!&quot;",1
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@user-jn4pk7ql8q,2023-09-22T05:07:19Z,223 vs 225 mà m nói quá nhẹ,0
Youtube,https://www.youtube.com/watch?v=vkulQKrJ3G4,06/03/2024,@tranan7731,2023-09-22T05:04:48Z,"Nhẹ hơn 20g mà làm như 120g, cuồng vừa vừa phải phải thôi!!",2
