Platform,Date_Crawl,brand,product_name,current_price,discount_price,discount,sold_quanlity,rating_average,rating_count,time_comment,content_cmt,status,color,capacy
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/3/2023,"Chất lượng sản phẩm: ok
Tính năng nổi bật: ok
Đúng với mô tả: ok
Hãy chung tay giúp đỡ nạn nhân nhiễm chất độc da cam bằng cách soạn tin",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/4/2024,"Giá như hình, giao hàng tạm được, có áp voucher nên cũng nhẹ hơn so với store, còn bảo hành thì cứ ra trực tiếp hãng",,Titan - Đen,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/4/2024,"Tính năng nổi bật: ok
Chất lượng sản phẩm: rất ok
Đúng với mô tả: ok
Rất yên tâm khi mua hàng đơn giá cao tại shopee rồi nhé!",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/3/2023,"Tính năng nổi bật: dt
Chất lượng sản phẩm: tốt
Đúng với mô tả: ok
Hình ảnh mang tính chất nhận xuuu, Hình ảnh mang tính chất nhận xuuu",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,11/14/2023,"Đúng với mô tả: ok
Chất lượng sản phẩm: ok
Hàng ok. Hoá đơn đợt này nhanh. Đợt trước từ 8.8 vẫn chưa nhận đc hoá đơn  haiz",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/28/2024,"Đúng với mô tả: quá  tuyệt
Tính năng nổi bật: đẹp  đẹp
Chất lượng sản phẩm: VN.A
Shop dễ thương nek,shoppe ứng dụng tuyệt vời !🥳",,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/10/2024,"Giao hàng nhanh,đúng chất lượng sản phẩm,ship nhiệt tình,chu đáo",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/5/2024,"nói thật cầm hộp của sàn k nghĩ đây là đơn hàng của apple luôn đóng gói và vận chuyển tệ lắm ạh, mình từng mua bên sàn kia đóng gói cho đến khi nhận hàng rất ok, bên trong gói được vài lớp là xong bên ngoài thì như hình ảnh, hàng ghi đang vận chuyển mà đến đầu giờ chiều mới nhận được",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/23/2023,Mua về đã dùng thử vài ngày mới review. Sp chất lượng. Chuẩn. Mà bên vận chuyển hơi lâu nha. Màu rất đẹp. Dùng pin lâu. Cmr nét. 10đ,,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/25/2024,"Hang chuan nha mn, giao hang hoi lau xiu thoi
Ip 15 nam nay re, 30tr san sale laf ok r",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,2/25/2024,"Chất lượng tốt, bảo quản kỹ. Màu titan tự nhiên rất đẹp. Lúc mua ko để ý mua thêm ốp và sạc",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/23/2023,"Chất lượng sản phẩm: tot
Đúng với mô tả: dung voi mo ta
Tính năng nổi bật: ip15
Shop đóng gói cẩn thận. Giao hàng nhanh.",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,2/13/2024,"Chất lượng sản phẩm: tốt
Sản phẩm tốt giao hàng nhanh,ship nhiệt tình chu đáo,hài lòng",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,3/4/2024,"Đt nhẹ hơn cầm thích hơn, cảm giác rất tuyệt. Cảm nhận ban đầu rất thích",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,2/1/2024,"Đúng với mô tả: đúng
Chất lượng sản phẩm: tốt
Tính năng nổi bật: 3 sao cho khâu vận chuyển
Mua hàng từ ngày 25/1mà đến tận ngày 1/2 mới được nhận hàng 7 ngày từ lúc mua đến giờ ức chế khâu vận chuyển spx rẻ hơn so với cửa hàng 3 triệu đáng để săn và mua",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,2/21/2024,Ship khá nhanh . Máy nguyên seal nguyên kiện đầy đủ phụ kiện .,,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,11/16/2023,Sản phẩm không có gì bàn cãi mà chán đơn vị vận chuyển quá. Đặt tối 11 mà trưa 15 mới nhận đc. Trong khi đó nội thành luôn.,,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,3/13/2024,"Đúng với mô tả: đúng
Tính năng nổi bật: tốt
Chất lượng sản phẩm: tốt
Đặt hàng hôm 10/3 đến tận hôm nay mới nhận được 13/3 chậm hơn so với dự kiến trong khi bạn mìn nhận hôm qua 12/3 vận chuyển giao nhận hành về kho lâu quá. Dịch vụ kém hơn bên viettel ship và giao nhận.",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,10/2/2023,Lần thứ 2 mua trên shopee. Cơ mà có anh shiper lấy lộn cục hàng nt làm mình sợ. Anh ấy gửi lại bưu cục cho mình đỡ lo🤣🤣. Nói chung gói hàng cẩn thận và nhận hoá đơn đầy đủ. Có mã giảm 1tr cơ mà k xem kĩ mua gói bảo hiểm 900k tiếc quá😂😂,,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,2/17/2024,"Shop đóng gói cẩn thận, giao hàng siêu nhanh kịp nhận trước tết",,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,11/15/2023,"Chất lượng sản phẩm: tốt
Tính năng nổi bật: tốt
Đúng với mô tả: đúng
Giao hàng lâu ơi là lâu… đt thì đúng chính hãng… mà cụm camera sau to quá… nhìn và thô quá nên không đẹp lắm…",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/21/2023,"Giao hàng nhanh, bọc hàng kỹ, máy đẹp, tốt 
H/a và video mamg tc nhận xu 🥰",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,3/13/2024,Sản phẩm đúng mô tả. Gói hàng kỹ càng. Nhưng giao hàng quá lâu. Ớn lờn. 😂,,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/24/2023,"Hàng chuẩn ko có gi để đánh giá, giá rẻ hơn bên Viettel store đc ít trăm, còn lại mọi thứ OK hết",,Titan - Đen,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,3/11/2024,"Chất lượng sản phẩm: tot
Đúng với mô tả: đúng
Tính năng nổi bật: Camera 48Mpx
Hàng xịn sò, đóng gói cẩn thận. Giá sale tốt",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/16/2023,"Tính năng nổi bật: iphone 15prm
Đúng với mô tả: đúng
Chất lượng sản phẩm: tốt
Đóng gói cẩn thận máy chất lượng shop uy tín",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,11/20/2023,"Đúng với mô tả: Đúng
Chất lượng sản phẩm: Tốt
Đóng gói cẩn thận mỗi cái giao hơi lâu sản phẩm oke shop cũng uy tín",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,11/15/2023,"Sản phẩm chất lượng, chuẩn chính hãng, màu rất đẹp. Đóng gói cẩn thận và chắc chắn.",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,10/11/2023,"Đúng với mô tả: tot
Tính năng nổi bật: moi
Chất lượng sản phẩm: okie
Mới ra mắt nên đợi rất lâu
màu tự nhiên và trắng không còn nên phải mua tạm màu xanh
dùng ổn",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,11/17/2023,"Giao hàng nhanh, 1 ngày nhận dc r, giá rẻ hơn ngoài cửa hàng nhiều, sẽ mua lại lần sau",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/20/2023,"Đóng hàng cẩn thận, giao hàng nhanh, giá tốt rất nhiều so với mua ngoài cửa hàng, cho shop 5 sao luôn nè",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/2/2023,"Giao hàng nhanh 
Đóng gói chuẩn chắc chắn 
Hàng chính hãng apple",,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,11/15/2023,"Review cho shop nha, sản phẩm của shop rất là tốt chất lượng mẫu mã đẹp cảm ơn shop vì sự nhiệt tình",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,11/14/2023,"Hàng giao quá nhanh
Mặt kính bị xước chấm li ti nghĩ cảnh đổi trả cực nên thôi
Nên quay video lúc mở máy nhé mn
Lỗi hình thức nhiều đấy",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/9/2023,"Giao hàng nhanh chóng
Đúng chính hãng apple vietnamese
Đóng gói oke",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,11/14/2023,"Lần đầu mua giá trị cao hơi ngại, mà săn được mgg tốt nên liềuu, khá hài lòng với sản phẩm, nguyên seal🥰",,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/16/2023,Sản phẩm chất lượng. Đã mua rất nhiều tại shop máy nào cũng xịn và chất lượng,,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/28/2024,"Chất lượng sản phẩm: ok
Tính năng nổi bật: ok
Đúng với mô tả: ok
Săn sale 15.1 mà giá cao hơn ngày thường 600k. Quá buồn luôn. Ai muốn mua thì cứ ngày thường bấm mua là được chứ săn sale xong mất công tranh giành code mà giá cao hơn bthuong thì chán thôi rồi. Mua km 31 chẹo mà ngày thường 30 chẹo 4",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/7/2024,"Hàng chính hãng vna, bản màu này rất đẹp, hợp với mệnh của mình",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/26/2024,"Lần 2 mua sản phẩm tại Apple Flagship Shopee. Giao hàng siêu nhanh, 24 tiếng đã nhận được. Chả có gì để chê.",,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/18/2024,"Đúng với mô tả: Dung hinh
Chất lượng sản phẩm: chuẩn apple
Tính năng nổi bật: nghe gọi chọi
Dán mác Viettel chắc do vt nhập",,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/10/2023,"hàng được bọc cẩn thận, lần đầu mua hàng giá trị cao trên shopee 👍",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,2/29/2024,"Spx giao hàng quá chậm, kho hcm soc giao qua kho D4 mất hơn 1 ngày. 1 đơn giao nội thành hcm mất tận 3 4 ngày. Lần nào mua iPhone tôi thông qua spx tôi cũng rất khó chịu về tốc độ giao hành của spx. Đề nghị xem lại và chấn chỉnh. 4 năm liên tiếp tôi mua iPhone mới là 4 năm liên tiếp tôi thấy khó chịu với độ lề mề của spx.",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,11/27/2023,"Chất lượng sản phẩm: ok
Tính năng nổi bật: ok
Đúng với mô tả: ok",,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/10/2024,"Giao hàng nhanh,đúng chất lượng sản phẩm,ship nhiệt tình,chu đáo",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/9/2024,"Đúng với mô tả: chất lượng ok
10 điểm không có nhưng ạ! Giao nhanh, sản phẩm không tì vết, đẹp xịn xò. Ai k thik bản màu xanh này chứ mình lại khoái vì được đúng màu hợp phong thủy vs mình mà mức giá rẻ hơn thị trường nhìu nhé! Có mỗi cái hơi thót tim nhẹ vì a shipper không cho đồng kiểm nhưng hộp lại chỉ được seal mặt trên. Vừa quay phim mở hộp vừa hùi hộp lắm ạ. May là cuối cùng cũng có cái kết viên mãn hihi. Cám ơn shop n!",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/4/2024,"Chất lượng sản phẩm: ok
Đúng với mô tả: ok
Tính năng nổi bật: ok
Giao hàng nhanh chất lượng sản phẩm tốt phản hồi nhanh",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,10/3/2023,"Chất lượng sản phẩm: tuyệt vời
Nhận máy rất sớm, màu titan tự nhiên đẹp ghê😍",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/6/2024,Hàng chính hãng nên ko có gì để nói. Mỗi tội ship hơi lâu.,,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/11/2024,Sản phẩm chính hãng. Đóng gói cẩn thận. Giao hàng nhanh. Hài lòng,,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/24/2023,Lần đầu mua hàng giá trị cao dị lun. Cũng hồi hộp lắm🥲 trộm ví cầu mong ko bị xanh màn thui à 🤣 mua đồ về dán các kỉu bao bọc dữ lắm,,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/20/2024,Bọc siêu ẩu.Đơn hàng giá trị cao tại sao có thể bọc như vậy dc.  Nhận móp cả hộp. Chưa kịp nhận ốp thì vỡ luôn phía sau. Dễ vỡ lắm luôn,,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/31/2024,"Đúng với mô tả: đúng
Tính năng nổi bật: chính hãng
Chất lượng sản phẩm: tốt
Chuẩn bị hàng hơi lâu, hàng chuẩn nhu bài rao, chưa thấy gởi hóa đơn về nơi mail",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/31/2023,"Chất lượng sản phẩm: tốt
Máy đẹp giao hàng nhanh chất lượng tuyệt vời rất nên mua nhé mọi người 
Canh sale nên rẻ lắm",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,11/16/2023,Hảng hoá ôk đợt này giao nhanh. Hoá đơn nhanh. Màu tự.nhiên nhìn đẹp. Hộp hơi móp méo xíu ko ảnh hưởng bên trong,,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/29/2024,"Tính năng nổi bật: đày đủ tính năng
Đúng với mô tả: chuanr mô tả
Chất lượng sản phẩm: quá tuyệt vời
Ship tương đối nhanh",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,3/7/2024,"Giao nhanh,
Shipper thân thiện, 
Đặt shop rẻ hơn bên ngoài đc kha khá
Máy đẹp hoàn hảo, có điều pin k như kì vọng",,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/17/2024,"Hi bạn, iphone giá rẻ, dùng ngon lắm nha cả nhà ơi, hết rồi mà không có",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/26/2024,"Tuyệt vời cam chụp đẹp 
Máy cầm vừa tay
Chất lượng tuyệt vời sang trọng",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,11/28/2023,"Tính năng nổi bật: Tuyệt vời
Đúng với mô tả: Đúng
Chất lượng sản phẩm: ngoài mong đợi",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,11/16/2023,Giao hàng nhanh. Săn sale được nên giá rẻ. Shop mua nhiều lần rồi nên uy tín,,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,3/18/2024,"Đặt ngày 15, ngày 17 là nhận được hàng. Đóng gói cẩn thận. Chuẩn máy chưa kích hoạt, giá rẻ hơn mua ngoài",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,2/27/2024,"Đúng với mô tả: ok
Tính năng nổi bật: ok
Chất lượng sản phẩm: ok
Giao hàng nhanh, chính hãng Vn, nguyên seal. Thanks shop",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,11/26/2023,"Hàng quá chất lượng, giá ngon, đáng để mua nha mn, sẽ ủng hộ dài dài",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,3/16/2024,Hàng chính hãng. Giao đúng màu. Giao nhanh nhân viên giao hàng nhiệt tình vui vẻ,,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,3/11/2024,"Giao hàng nhanh đóng gói cẩn thận, shop phục vụ tốt, sản phẩm đúng mô tả ko có gì phàn nàn",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/27/2023,Hàng chính hãng apple. New seal màu đẹp . Săn sale được giá rất tốt.,,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/23/2023,"Chất lượng sản phẩm: Tốt
Tính năng nổi bật: Màu đẹp
Đúng với mô tả: Đúng như mô tả
Giao hàng nhanh, đóng gói kỹ, tuyệt vời",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/25/2023,"Đúng với mô tả: ddung
Chất lượng sản phẩm: tốt
Tính năng nổi bật: nghe goi bla bla
Đã mua nhiều lần. Video mang tc minh hoạ.",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,2/16/2024,Trộm vía mua máy ship kịp tết và trộm vía ko lỗi lầm gì lại còn đc voucher mua đc giá cực tốt,,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,11/21/2023,"Điện thoại đẹp, sản phẩm chính hãng săn sale nên được giá tốt lắm mn ơi",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,9/30/2023,"Giao nhanh, rốp rẻng, hàng mới đẹp tinh khôi. Ship 1 ngày nội thành HCM nhé mn",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/18/2024,"Săn được sale giá cũng khá tốt, máy nguyên seal 100%, hoá đơn điện tử đầy đủ",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,11/22/2023,Giao hàng cực nhanh luôn...hàng chính hãng nên cũng khá yên tâm,,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/4/2023,"Chất lượng sản phẩm: tuyệt vời
Tính năng nổi bật: tốt
Shop uy tín nha cứ mạnh dạn mà mua",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/5/2024,"Đúng với mô tả: rất đúng
Đóng gói cẩn thận chắc chắn giao hàng nhanh sản phẩm chính hãng",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,11/19/2023,"Săn mã giảm giá của shopee chỉ còn 31,7tr, giao hàng cẩn thận nhanh chóng",,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,1/31/2024,"Chất lượng sản phẩm: quas tuyeet voi
Đúng với mô tả: chuan mo ta cua dhop
Tính năng nổi bật: đầy đủ tính nang
Giao nhanh",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro Max,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"18,6k",,3700000,12/1/2023,"đóng gói đẹp, giao hàng nhanh ghê hai hôm là nhận được rôid, lần đầu mua hàng giá trị cao hơi giun",,Titan - Xanh,256GB
