Platform_x,URL,Date Crawled,Store,Product Title,brand,Current Price,Discounted Price,Discount,Available Colors,sold_quanlity,rating_averrage,rating_count,Platform_y,customer_name,time_comment,content,thank_count,rating
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,phtlu763,2024-02-25 01:18 | Phân loại hàng: Titan - Tự Nhiên,"Giao hàng nhanh, chuẩn VNA, mua trên Shopee Mall nên rất yên tâm, giảm giá voucher và trả góp 0%",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,n.minhthu_1403,2024-01-30 14:02 | Phân loại hàng: Titan - Trắng,"Đúng với mô tả: đúng
Rất tuyệt vời quá 
Uy tín chất lượng cao 
Thật sự rất đáng mua",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,thuyninh19051995,2023-11-22 14:35 | Phân loại hàng: Titan - Trắng,"sản phẩm tốt. đóng gói rất cẩn thận, sẽ tiếp tục ủng hộ shop. video chỉ mang tính chất nhận xu",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,kien22222407,2023-12-06 05:36 | Phân loại hàng: Titan - Tự Nhiên,Hàng xịn giá rẻ đáng mua lắm nha cả nhà ơi nên mua sử dụng đi nè ủng hộ,Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,kien22222407,2023-12-06 05:32 | Phân loại hàng: Titan - Xanh,Hàng xịn giá rẻ đáng mua lắm nha cả nhà ơi nên mua sử dụng đi nè ủng hộ,Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,i*****t,2023-11-18 20:01 | Phân loại hàng: Titan - Tự Nhiên,"Tính năng nổi bật: hihajioplsgynfalk
Chất lượng sản phẩm: tuyệt vời
Đúng với mô tả: đúng nha ssieeu đẹp nun nà
100 đieem4 nè",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,phuongchishop15,2024-01-19 09:35 | Phân loại hàng: Titan - Trắng,"Đúng với mô tả: ok dung mo ta
Chất lượng sản phẩm: tôt
Tính năng nổi bật: ok tôt ngon",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,thenguyen994,2023-12-01 13:39 | Phân loại hàng: Titan - Đen,Hàng xịn giá rẻ đáng tiền mua đi bà con ơi giá quá xời là rẻ lun á a,Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,kien22222407,2023-12-01 13:16 | Phân loại hàng: Titan - Xanh,Hàng xịn giá rẻ đáng mua lắm nha cả nhà ơi nên mua nên mua nha ủng hộ,Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,1orn3foubk,2023-12-08 17:58 | Phân loại hàng: Titan - Đen,"Shoppe mall không bàn cải gì nữa rồi, mua thì an tâm trả trước luôn. ship nhanh nữa",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,nguyenhar,2023-12-05 08:48 | Phân loại hàng: Titan - Tự Nhiên,"Shop giao hàng nhanh, sp ok, rất hài lòng, ủng hộ shop dài dài. Cảm ơn shop",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,mai_meo_mina,2024-02-27 13:42 | Phân loại hàng: Titan - Đen,"Đã mua nhiều shop giao nhanh hàng không có vấn đề gì cả ạ.
Săn sale Shopee",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,giahuy2904,2024-01-12 14:48 | Phân loại hàng: Titan - Tự Nhiên,"Chất lượng sản phẩm: tuyeetj voiwf
Đúng với mô tả: chuanar như mô tả
Tính năng nổi bật: nào cũng",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,khanhoppa246,2024-02-18 05:18 | Phân loại hàng: Titan - Tự Nhiên,hàng đẹp lắm shop ơi giá cả phải chăng còn chất lụng nữa quá ok l,1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,nguyenhang28900,2024-01-25 15:39 | Phân loại hàng: Titan - Tự Nhiên,"Giao hàng nhanh, săn được đúng rẻ hơn luôn ạ. Uy tín nha mọi người",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,ngocnga056,2023-11-19 21:26 | Phân loại hàng: Titan - Xanh,Hàng đệp giá rẻ mọi người nên mua ủng hộ shop trong thời gian tới sẽ có một cái,Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,thuong09111998,2024-02-02 08:15 | Phân loại hàng: Titan - Tự Nhiên,Sản phẩm quá là OK là OK chất lượng cao rất là ngon nhá nhà nhá,Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,ngochanneee19,2024-02-27 03:30 | Phân loại hàng: Titan - Trắng,Hàng đẹp giá tốt uy tín nên yên tâm mang tính chất nhận xu hjdkwksn,Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,baodq5000,2024-01-16 11:02 | Phân loại hàng: Titan - Xanh,"Giao hàng hơi lâu, làm chờ mỏi cổ. Đt chính hãng, sài mấy ngày thấy ổn.",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,shopmohinh_net,2024-02-08 20:17 | Phân loại hàng: Titan - Tự Nhiên,"Sản phẩm tốt giao hàng nhanh, đánh giá vào đây để nhận xu là phụ",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,buzycat3,2023-12-15 13:27 | Phân loại hàng: Titan - Tự Nhiên,Hàng đúng mô tả giao hàng siêu nhanh sẽ ủng hộ và giới thiệu cho bạn bè,Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,huyn_6,2023-12-05 18:02 | Phân loại hàng: Titan - Tự Nhiên,"Chất lượng sản phẩm: ok
săn sale được giá 32tr  màu titan dẹp mọi người nên mua nheee",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,vkgio,2024-03-12 15:21 | Phân loại hàng: Titan - Tự Nhiên,"Đã nhận dc sản phẩm, đóng gói chắc chắn, đã mua nhiều lần, vote shop",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,phukienthongminh_shop,2023-12-30 15:16 | Phân loại hàng: Titan - Tự Nhiên,"Hàng chính hãng, shop đóng gói cận thật. Máy đẹp không tỳ vết.",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,nguynngth971,2023-11-19 11:25 | Phân loại hàng: Titan - Tự Nhiên,"Hàng chất lượng uy tín mọi người nên mua nhá 
Ai giàu mua trăm chiếc cho sang",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,hoangvu191295,2023-11-30 22:17 | Phân loại hàng: Titan - Xanh,"Sản phẩm tốt
Đẹp
Chất lượng tuyệt vời cú mèo luôn
Cám ơn ạ nha shop",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,i*****l,2024-01-31 09:59 | Phân loại hàng: Titan - Trắng,"Tính năng nổi bật: ok
Chất lượng sản phẩm: ok
Đúng với mô tả: ok
Giao hàng nhanh",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,t*****p,2024-01-29 22:37 | Phân loại hàng: Titan - Tự Nhiên,"Tính năng nổi bật: ok
Đúng với mô tả: hay
Chất lượng sản phẩm: tot
Sp tốt lắm",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,buitheanhk991,2023-10-11 22:40 | Phân loại hàng: Titan - Tự Nhiên,"Đặt hàng ngày ra mắt, giá tốt mà dễ mua hơn không phải xếp hàng như ngoài store 🥰",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,ellychen1980,2024-02-20 19:43 | Phân loại hàng: Titan - Tự Nhiên,"Hàng chính hãng, shopee giao nhanh, mà không có seal dán ở nắp hộp.",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,phuongchishop15,2023-12-28 10:47 | Phân loại hàng: Titan - Tự Nhiên,"Đúng với mô tả: đúng mô tả
Chất lượng sản phẩm: ok toits
Giao nhanh",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,d*****8,2023-12-15 09:37 | Phân loại hàng: Titan - Tự Nhiên,"Chất lượng sản phẩm: rat dep
Đúng với mô tả: ok ok
Tính năng nổi bật: ok",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,_*****c,2023-12-11 23:24 | Phân loại hàng: Titan - Trắng,"Hàng đúng y nguyên vẹn, giao hàng nhanh shop mall nên yên tâm lắm",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,k*****3,2024-01-31 23:22 | Phân loại hàng: Titan - Tự Nhiên,"Tính năng nổi bật: ok
Đúng với mô tả: okok
Chất lượng sản phẩm: tốt
5 sao",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,thaobui1207,2024-01-06 16:39 | Phân loại hàng: Titan - Tự Nhiên,"Giao hàng nhanh, đóng gói okela, đã mua n lần, hàng chuẩnnnnnn",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.88201679.20493037179?sp_atk=3e683f99-9689-4865-9226-2458318c4b9d&xptdk=3e683f99-9689-4865-9226-2458318c4b9d,3/19/2024,Apple Flagship Store,Điện thoại Apple iPhone 15 Pro Max 256GB,Apple,₫34.999.000,₫31.490.000 - ₫32.190.000,10% GIẢM,"['Titan - Tự Nhiên', 'Titan - Xanh', 'Titan - Trắng', 'Titan - Đen']","18,6k",5.0,3700,Shopee,loanluntb,2023-12-08 14:05 | Phân loại hàng: Titan - Trắng,"Sản phẩm oki
Giao hàng nhanh nhiệt tình
Cảm ơn shop nhiều nhé ạ",Hữu Ích?,5
