id,sku,Date Crawled,brand_id,brand_name,store,product_name,current_price,discount_price,discount,colors,sold_quanlity,rating_count,rating_average
271077134,6.5508E+12,3/2/2024,247549,Realme,Tiki Trading,Điện thoại Realme 11 Pro (8GB/256GB) - Hàng chính hãng,11990000,7990000,33,[{'label': 'Xanh lá'}],8,1,5
272273169,4.40215E+12,3/2/2024,18802,Samsung,Tiki Trading,Điện thoại Samsung Galaxy M34 5G (8GB/128GB) - Hàng chính hãng,7990000,6490000,19,"[{'label': 'Xanh nhạt'}, {'label': 'Xanh đậm'}]",7,0,0
242771940,7.17262E+12,3/2/2024,18802,Samsung,Hồng Hạnh Mobile,Điện Thoại Samsung A04e 3GB/32GB - Hàng Chính Hãng,2990000,2129000,29,"[{'label': ' Đồng Ánh Hồng'}, {'label': 'Xanh Thời Thượng'}, {'label': 'Đen Tinh Vân'}]",1,0,0
197214015,1.81339E+12,3/2/2024,17827,Apple,Tiki Trading,Apple iPhone 14 Plus,27990000,19490000,30,"[{'label': 'Trắng'}, {'label': 'Tím'}, {'label': 'Xanh'}]",374,133,5
248590019,5.10286E+12,3/2/2024,25422,Xiaomi,THẮNG THAO MOBILE,Điện thoại Xiaomi Redmi 12C (3GB/32GB) - Hàng chính hãng,3590000,2049000,43,"[{'label': ' Xanh Ngọc Lam'}, {'label': 'Xám'}]",55,15,5
198671718,2.658E+12,3/2/2024,18802,Samsung,HAPPY PHONE,Điện Thoại Samsung Galaxy A04s (4GB/64GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,3990000,3990000,0,"[{'label': 'Xanh lá'}, {'label': 'Đen'}, {'label': 'Đồng'}]",98,23,5
230155305,1.90113E+12,3/2/2024,25422,Xiaomi,THẮNG THAO MOBILE,Điện thoại Xiaomi Redmi Note 10 JE 5G 4GB/64GB - Màn 90HZ - Chống Nước IP68 - Hàng Nhập Khẩu - Bản quốc tế,3990000,2390000,40,"[{'label': 'Bạc'}, {'label': 'Xám'}]",113,42,4.7
270164674,8.60493E+12,3/2/2024,25643,OPPO,HAPPY PHONE,Điện thoại OPPO A78 (8GB/256GB) - Hàng Chính Hãng,6990000,6990000,0,"[{'label': ' Xanh  '}, {'label': ' Đen'}]",9,3,4.7
273186911,1.24869E+12,3/2/2024,25643,OPPO,Nguyễn Kim Official,Điện thoại OPPO A58 6GB/128GB Đen - Hàng chính hãng,4990000,4890000,2,,,0,0
273186946,3.1132E+12,3/2/2024,25643,OPPO,Nguyễn Kim Official,Điện thoại OPPO A58 6GB/128GB Xanh - Hàng chính hãng,4990000,4890000,2,,,0,0
249168300,9.80552E+12,3/2/2024,25643,OPPO,Nguyễn Kim Official,Điện thoại OPPO A57 4GB/128GB Đen - Hàng chính hãng,4990000,4890000,2,,1,1,5
270975124,7.69267E+12,3/2/2024,25643,OPPO,Tiki Trading,Điện Thoại Oppo A58 6GB/128GB - Hàng Chính Hãng ,4990000,4150000,17,"[{'label': 'Xanh'}, {'label': 'Đen'}]",21,4,5
270473116,4.83042E+12,3/2/2024,25422,Xiaomi,Long Hưng TechZone,Điện thoại Xiaomi Redmi Note 12 (8GB/128GB) - Hàng chính hãng,5790000,4489000,22,"[{'label': 'Sunrise Gold'}, {'label': 'Xanh băng tuyết'}, {'label': 'Xanh bạc hà'}, {'label': 'Xám thạch anh'}]",1,0,0
250109584,5.99196E+12,3/2/2024,25422,Xiaomi,HAPPY PHONE,Điện thoại Xiaomi Redmi Note 12 (4GB/128GB) - Hàng chính hãng,3790000,3790000,0,[{'label': 'Xám'}],203,68,4.8
246163082,6.49925E+12,3/2/2024,19673,Nokia,Hồng Hạnh Mobile,Điện Thoại Nokia C30 2GB/32GB - Hàng Chính Hãng,2290000,1669000,27,[{'label': ' Xanh Lục  '}],,0,0
272273680,7.1512E+12,3/2/2024,18802,Samsung,THẮNG THAO MOBILE,Điện thoại Samsung Galaxy A05s (4GB/128GB) - Hàng chính hãng ,4290000,3204000,25,"[{'label': 'Bạc'}, {'label': 'Xanh'}, {'label': 'Đen'}]",,0,0
244308977,8.83064E+12,3/2/2024,25422,Xiaomi,Hồng Hạnh Mobile,Điện Thoại Xiaomi Redmi 12C 4GB/64GB - Hàng Chính Hãng,3590000,2489000,31,[{'label': 'Xanh Bạc Hà'}],9,5,4.8
198968094,4.68543E+12,3/2/2024,25422,Xiaomi,Hồng Hạnh Mobile,Điện Thoại Xiaomi Redmi A1 2GB/32GB - Hàng Chính Hãng,2190000,1789000,18,"[{'label': ' Đen'}, {'label': 'Xanh Dương'}, {'label': 'Xanh Lá'}]",9,2,5
273438769,7.15424E+12,3/2/2024,25422,Xiaomi,THẮNG THAO MOBILE,"Điện thoại Xiaomi Redmi A2 MediaTek Helio G36 , Pin 5000 mAh - Hàng chính hãng",2190000,1769000,19,"[{'label': ' Xanh Biển    '}, {'label': ' Đen'}]",2,0,0
249890677,1.25521E+12,3/2/2024,25422,Xiaomi,Hồng Hạnh Mobile,Điện Thoại Xiaomi Redmi Note 12 4GB/128GB - Hàng Chính Hãng,4990000,3589000,28,"[{'label': 'Xanh Bạc Hà'}, {'label': 'Xám Thạch Anh'}]",127,50,4.8
205846229,2.84881E+12,3/2/2024,25643,OPPO,GIA DỤNG VIỆT,Điện Thoại Oppo A57 4GB/128GB - Hàng Chính Hãng,4361000,4361000,0,[{'label': 'Vàng'}],,0,0
271046571,5.969E+12,3/2/2024,25422,Xiaomi,Tiki Trading,Điện thoại Xiaomi Redmi Note 12 (8GB/128GB) - Hàng chính hãng,4530000,3850000,15,"[{'label': 'Vàng'}, {'label': 'Xanh Dương'}, {'label': 'Xanh lá'}, {'label': 'Xám'}]",825,60,5
271973414,7.60131E+12,3/2/2024,17827,Apple,Tiki Trading,Apple iPhone 15 Pro Max,33790000,31490000,7,"[{'label': 'Titan Trắng'}, {'label': 'Titan Tự Nhiên'}, {'label': 'Titan Xanh'}]",778,118,5
202035122,6.01259E+12,3/2/2024,111461,OEM,ATDTECH,"[HCM]Ốp Lưng IPHONE Cường Lực Trong Suốt Cao Cấp Cho Dòng Iphone 14/14Pro/14Plus/14 Pro Max, Iphone 13Mini/13Pro/13ProMax, Iphone 12/12Pro/12Promax, Iphone 11/11Pro/11ProMax- Hàng nhập khẩu",110000,110000,0,"[{'label': 'Apple iPhone 12'}, {'label': 'Apple iPhone 12 Pro'}, {'label': 'Apple iPhone 12 Pro Max'}, {'label': 'Apple iPhone 12 mini'}, {'label': 'Apple iPhone 13'}, {'label': 'Apple iPhone 13 Mini'}, {'label': 'Apple iPhone 13 Pro'}, {'label': 'IPhone 13 Pro Max'}, {'label': 'Iphone 14'}, {'label': 'Iphone 14 Plus'}, {'label': 'Iphone 14 Pro'}, {'label': 'Iphone 14 ProMax'}]",,0,0
273438458,3.02055E+12,3/2/2024,18802,Samsung,THẮNG THAO MOBILE,Điện thoại Samsung Galaxy A05 (4GB/128GB)- Helio G85 - Sạc nhanh 25W - Hàng chính hãng,3090000,2659000,14,"[{'label': ' Đen'}, {'label': 'Bạc'}, {'label': 'Xanh lá nhạt'}]",3,0,0
196348143,4.94619E+12,3/2/2024,25643,OPPO,GIA DỤNG VIỆT,Điện Thoại OPPO A57 (4GB/64GB) - Hàng Chính Hãng ,4284000,4284000,0,"[{'label': 'Xanh ngọc'}, {'label': 'Đen'}]",,0,0
242657652,2.30283E+12,3/2/2024,18802,Samsung,MT Smart Official Store ,Điện thoại Samsung Galaxy S23 Plus 256GB - Hàng chính hãng,26990000,26990000,0,[{'label': 'Black'}],,0,0
273511450,2.85458E+12,3/2/2024,25422,Xiaomi,GiaPhucStore,Điện thoại Xiaomi Redmi 12 8GB/128GB - Hàng Chính Hãng,4390000,4390000,0,"[{'label': 'Màu Bạc'}, {'label': 'Màu Xanh'}, {'label': 'Màu Đen'}]",,0,0
207883258,6.92487E+12,3/2/2024,112735,Oukitel,xuanhongmobile,"Điện thoại oukitel  wp21 (Ram 12Gb,Rom 256Gb ,chống sốc,chống nước,pin khủng, pin 9.800mAh) - hàng chính hãng",10990000,10990000,0,,,0,0
230055130,9.26687E+12,3/2/2024,25643,OPPO,GIA DỤNG VIỆT,Điện thoại Oppo Reno8 T (8GB/256GB) - Hàng chính hãng,10392000,10392000,0,[{'label': 'Cam hoàng hôn'}],,0,0
274316036,6.76578E+12,3/2/2024,18802,Samsung,HAPPY PHONE,Điện Thoại Samsung Galaxy M34 5G 8GB-128GB - Hàng chính hãng,7990000,7990000,0,"[{'label': ' Đen'}, {'label': 'Xanh đen'}]",,0,0
251514670,8.81876E+12,3/2/2024,25422,Xiaomi,GIA DỤNG VIỆT,"Điện thoại Xiaomi Redmi Note 12 (4GB/128GB) Màn AMOLED 120HZ, Snapdragon 685 , Sạc 33W - Hàng chính hãng",3600000,3600000,0,"[{'label': 'Xanh Lá'}, {'label': 'Xanh biển'}, {'label': 'Xám'}]",2,0,0
252423003,5.93636E+12,3/2/2024,162007,Tecno,Tecno Official Store,Điện thoại Tecno SPARK 10 4GB/128GB - Camera 50MP | 5000 mAh | Sạc nhanh 18W | Cảm ứng vân tay - Hàng chính hãng,3190000,3190000,0,"[{'label': ' Đen'}, {'label': 'Xanh Dương'}]",24,6,4.3
258373871,9.12693E+12,3/2/2024,111684,Itel,Itel Official,Điện Thoại Itel S23 128GB/16GB (8GB+8GB) | Pin 5000mAh | 6.6 Inch | Camera 50MP | 90Hz | Face ID - Hàng chính Hãng,3490000,2390000,32,"[{'label': 'Trắng'}, {'label': 'Đen'}]",38,16,4.5
245770248,7.80497E+12,3/2/2024,25422,Xiaomi,Long Hưng TechZone,Điện thoại Xiaomi Redmi 12C (4GB/64GB) - Hàng chính hãng,3590000,3590000,0,"[{'label': 'Xanh đại dương'}, {'label': 'Xám than chì'}]",1,0,0
208171115,8.67207E+12,3/2/2024,112735,Oukitel,xuanhongmobile,"Điện thoại OUKITEL WP18 (Chống nước ,chống va đập, pin khủng 12500mAh, Ram 4GB ,Rom 32GB ,màn hình 5.93 inch,Điện thoại chắc chắn) – HÀNG CHÍNH HÃNG",3990000,3990000,0,,4,1,5
168317790,2.40256E+12,3/2/2024,25422,Xiaomi,GIA DỤNG VIỆT,Điện Thoại Xiaomi Redmi 9A (2GB/32GB)- Đã kích hoạt bảo hành điện tử- Hàng Chính Hãng - Peacock Green,2088000,2088000,0,,,0,0
272577532,5.48792E+12,3/2/2024,7355445,Redmagic,RedMagic Official,Điện thoại Gaming Nubia Neo | 18(8+10)GB/256GB | 6.6'' FHD+ 120Hz | Unisoc T820 | Sạc 22.5W | Hàng Chính Hãng,5290000,5290000,0,"[{'label': 'Black/Đen'}, {'label': 'Gold/Vàng'}]",10,5,4.8
221274391,6.83844E+12,3/2/2024,162007,Tecno,THẮNG THAO MOBILE,"Điện thoại Tecno SPARK GO 2023 4GB/64GB - Helio A22 | 5000 mAh | 6,6"" HD+| Cảm ứng vân tay | Hàng chính hãng | Bảo hành chính hãng 13 tháng",3290000,2048000,38,"[{'label': 'Xanh Chân Trời'}, {'label': 'Đen Bất Tận'}]",17,3,4.7
272113804,7.09647E+12,3/2/2024,52232,Vivo,vivo Official Store,[MỚI] Điện thoại vivo Y17s - Hàng chính hãng - Camera 50MP - Pin 5000 mAh - Sạc nhanh- RAM mở rộng đến 8GB,3990000,3790000,5,"[{'label': 'Tím sao băng'}, {'label': 'Xanh rừng rậm'}]",5,1,5
207947529,9.80922E+12,3/2/2024,52232,Vivo,vivo Official Store,Điện Thoại vivo Y02 (2GB/32GB) - Hàng Chính Hãng,2790000,2390000,14,[{'label': 'Tím'}],,0,0
273947785,9.45546E+12,3/2/2024,18802,Samsung,Tiki Trading,"Điện thoại AI Samsung Galaxy S24+, Camera 50MP, Màn hình 6.7""- Hàng Chính Hãng",27490000,20990000,24,"[{'label': 'Tím'}, {'label': 'Xám'}, {'label': 'Đen'}]",8,0,0
250113073,8.23688E+12,3/2/2024,25422,Xiaomi,GIA DỤNG VIỆT,Điện thoại Xiaomi Redmi Note 12 Pro 5G (8GB/256GB) - Hàng chính hãng ,9000000,9000000,0,[{'label': 'Đen'}],,0,0
273165324,4.10453E+12,3/2/2024,25422,Xiaomi,Long Hưng TechZone,Điện thoại Xiaomi Redmi A2 (2GB/32GB) - Hàng chính hãng,2190000,2190000,0,[{'label': 'Xanh Dương'}],,0,0
270875813,7.53518E+12,3/2/2024,25643,OPPO,Tiki Trading,Điện Thoại Oppo Reno 10 5G (8GB/256GB) - Hàng Chính Hãng,10990000,9550000,13,[{'label': 'Xám'}],25,10,5
272161147,8.10298E+12,3/2/2024,27932,TCL,Tiki Trading,Điện Thoại TCL 408 (4GB/128GB) - Hàng Chính Hãng,2990000,2250000,25,[{'label': 'Xám'}],9,1,4
248762051,4.98918E+12,3/2/2024,18802,Samsung,GIA DỤNG VIỆT,Điện Thoại Samsung A34 5G 8GB/128GB - Hàng Chính Hãng,7164000,7164000,0,"[{'label': 'Bạc Bất Bại'}, {'label': 'Xanh Dũng Mãnh'}, {'label': 'Đen Chiến Binh'}]",1,0,0
273951550,6.07563E+12,3/2/2024,18802,Samsung,Tiki Trading,Điện Thoại Samsung Galaxy A15 LTE (8GB/128GB)- Đã Kích Hoạt Bảo Hành Điện tử - Hàng Chính Hãng,4990000,4290000,14,[{'label': 'Xanh Lạc Quan'}],19,4,5
271967379,6.75097E+12,3/2/2024,17827,Apple,Tiki Trading,Apple iPhone 15 Plus,25990000,22490000,13,[{'label': 'Xanh Lá'}],168,21,4.8
274162900,3.28749E+12,3/2/2024,25643,OPPO,HAPPY PHONE,Điện thoại OPPO A18 4GB-128GB - Hàng chính hãng,3990000,3990000,0,"[{'label': ' Xanh  '}, {'label': ' Đen'}]",,0,0
273683300,5.86003E+12,3/2/2024,18802,Samsung,Long Hưng TechZone,Điện thoại Samsung Galaxy A15 LTE (8GB/128GB) - Hàng chính hãng,4990000,4990000,0,"[{'label': 'Xanh lạc quan'}, {'label': 'Đen bản lĩnh'}]",,0,0
272241346,7.43842E+12,3/2/2024,18802,Samsung,Long Hưng TechZone,Điện thoại Samsung Galaxy A05s (4GB/128GB) - Hàng chính hãng,3990000,3990000,0,"[{'label': 'Bạc sỉu'}, {'label': 'Xanh Matcha'}, {'label': 'Đen đá'}]",,0,0
203278278,5.52035E+12,3/2/2024,18802,Samsung,Hồng Hạnh Mobile,Điện Thoại Samsung A04 3GB/32GB - Hàng Chính Hãng,2990000,2119000,29,"[{'label': 'Xanh Dương Xỉ'}, {'label': 'Đen Tinh Vân'}, {'label': 'Đồng Ánh Hồng'}]",55,14,5
273471515,7.64858E+12,3/2/2024,247549,Realme,THẮNG THAO MOBILE,Điện Thoại Realme C51 3GB/64GB - Hàng Chính Hãng,2990000,2990000,0,[{'label': ' Đen'}],1,0,0
203853390,8.4192E+12,3/2/2024,25643,OPPO,Tiki Trading,Điện Thoại Oppo A17k (3GB/64GB) - Hàng Chính Hãng,3290000,2390000,27,"[{'label': 'Vàng'}, {'label': 'Xanh Dương'}]",8382,80,5
273668660,6.10861E+12,3/2/2024,25643,OPPO,Hồng Hạnh Mobile,Điện Thoại Oppo A18 4GB/64GB - Hàng Chính Hãng,3690000,3319000,10,"[{'label': ' Xanh  '}, {'label': ' Đen'}]",2,1,5
272151221,1.51137E+12,3/2/2024,25422,Xiaomi,Tiki Trading,Điện thoại Xiaomi Redmi 10 2022 (4GB/128GB) - Hàng chính hãng,3990000,2750000,31,"[{'label': 'Xanh'}, {'label': 'Xám'}]",60,12,4.6
273367316,9.85448E+12,3/2/2024,25422,Xiaomi,Hồng Hạnh Mobile,Điện Thoại Xiaomi Redmi 13C 6GB/128GB - Hàng Chính Hãng,3490000,3059000,12,"[{'label': 'Xanh Cỏ Ba Lá'}, {'label': 'Xanh Hải Quân'}, {'label': 'Đen Bán Dạ'}]",10,4,4.3
270814388,4.60747E+12,3/2/2024,162007,Tecno,Tecno Official Store,Điện thoại Tecno POVA 5 (8+8)/128GB - MediaTek Helio G99 - Sạc nhanh 45W - 6.8'' FHD+120HZ - Hàng Chính Hãng - BH 13 Tháng,4490000,3849000,14,[{'label': 'Vàng Hổ Phách'}],70,25,5
273440662,3.49887E+12,3/2/2024,25422,Xiaomi,THẮNG THAO MOBILE,"Điện thoại Xiaomi Redmi 12 (4GB/128GB) , Helio G88 , Màn 90HZ - Hàng chính hãng",4290000,3790000,12,"[{'label': ' Xanh Biển    '}, {'label': ' Đen'}, {'label': 'Bạc'}]",,0,0
273454566,1.86376E+12,3/2/2024,25422,Xiaomi,THẮNG THAO MOBILE,Điện thoại Xiaomi POCO C65 (6GB/128GB) - Helio G85 - Màn 90HZ - Hàng chính hãng,3990000,2990000,25,"[{'label': ' Xanh Biển    '}, {'label': ' Đen Cá Tính'}, {'label': 'Tím Tinh Vân'}]",2,0,0
273359931,4.26308E+12,3/2/2024,112735,Oukitel,xuanhongmobile,"Điện Thoại Thông Minh siêu bền Oukitel WP27 (Ram 12GB,Rom 256GB,Màn hình 6.78 “FHD + ,pin 8300MAH,NFC, Android 13 ,CPU MTK G99,chống nước,chống sốc) –hàng chính hãng",6990000,6990000,0,,,0,0
188084558,7.02071E+12,3/2/2024,169013,Ulefone,xuanhongmobile,"Điện thoại Ulefone armor 14 (Ram 4Gb,Rom 64Gb, Pin khủng,pin 10.000mAh,sạc không dây,chống nước,chống va đập,Màn hình 6,52 Inch,camera 20MP) – hàng chính hãng",6990000,6990000,0,,,0,0
219397711,9.72735E+12,3/2/2024,18802,Samsung,GIA DỤNG VIỆT,Điện thoại Samsung Galaxy A14 5G A146P (4+128G) Đen - Hàng Chính Hãng (chỉ giao HN và một số khu vực),5080000,5080000,0,,,0,0
215746882,7.17838E+12,3/2/2024,25643,OPPO,GIA DỤNG VIỆT,Điện thoại OPPO Reno8T 4G - Hàng chính hãng,8136000,8136000,0,[{'label': ' Đen'}],,0,0
263438008,9.40088E+12,3/2/2024,112638,Masstel,Masscom,Điện thoại Masstel Hapi 30 4G Hàng Chính Hãng,2290000,2290000,0,,1,1,1
242712931,5.32398E+12,3/2/2024,18802,Samsung,MT Smart Official Store ,Điện thoại Samsung Galaxy S23 Ultra 512GB - Hàng chính hãng,36990000,36990000,0,"[{'label': 'Black'}, {'label': 'Cream'}, {'label': 'Green'}, {'label': 'Lavender'}]",,0,0
273610105,2.83299E+12,3/2/2024,18802,Samsung,GIA DỤNG VIỆT,Điện Thoại Samsung Galaxy A05 - Hàng Chính Hãng,3025000,3025000,0,"[{'label': '4GB/128GB'}, {'label': '4GB/64GB'}, {'label': '6GB/128GB'}]",,0,0
263675862,7.0103E+12,3/2/2024,25643,OPPO,THẮNG THAO MOBILE,Điện thoại OPPO A77 4GB+4GB/128GB - Sạc siêu nhanh 33W - Hàng nhập khẩu nhật - Bản quốc tế,4990000,3490000,30,"[{'label': ' Xanh Biển    '}, {'label': ' Đen'}]",6,2,4.5
273029857,9.47365E+12,3/2/2024,18802,Samsung,GIA DỤNG VIỆT,Điện Thoại Samsung Galaxy A05s (4GB/128GB) - Hàng Chính Hãng ,3980000,3980000,0,"[{'label': 'Bạc sỉu'}, {'label': 'Xanh Matcha'}, {'label': 'Đen đá'}]",,0,0
217559440,3.5509E+12,3/2/2024,18802,Samsung,Long Hưng TechZone,Điện thoại Samsung Galaxy A03s (3GB/32GB) - Hàng chính hãng,2990000,2990000,0,[{'label': 'Xanh Dương'}],,0,0
273411607,1.68025E+12,3/2/2024,18802,Samsung,THẮNG THAO MOBILE,Điện thoại Samsung Galaxy M14 5G (4GB/64GB) - Hàng chính hãng,3690000,2890000,22,"[{'label': 'Bạc'}, {'label': 'Xanh dương (Lam)'}, {'label': 'Xanh đen'}]",10,1,5
196197701,5.33122E+12,3/2/2024,18802,Samsung,Long Hưng TechZone,Điện thoại Samsung Galaxy Z Fold4 5G (12GB/256GB) - Hàng chính hãng,40990000,40990000,0,[{'label': 'Đen Phantom'}],,0,0
247829297,2.56523E+12,3/2/2024,247549,Realme,Tiki Trading,Điện thoại Realme C55 (8GB/256GB) - Hàng chính hãng ,5690000,4470000,21,[{'label': 'Vàng'}],50,22,4.8
273947792,1.79002E+12,3/2/2024,18802,Samsung,Tiki Trading,"Điện thoại AI Samsung Galaxy S24 Ultra, Camera 200MP Zoom 100x, S Pen - Hàng Chính Hãng",34490000,26990000,22,"[{'label': 'Tím'}, {'label': 'Vàng'}, {'label': 'Xám'}, {'label': 'Đen'}]",351,0,0
202182043,5.24626E+12,3/2/2024,52232,Vivo,vivo Official Store,Điện Thoại Vivo Y35 (8GB/128GB) - Hàng Chính Hãng,6990000,4990000,29,"[{'label': 'Vàng Ban Mai'}, {'label': 'Đen Vân Thoi'}]",1,1,5
188900310,1.37709E+12,3/2/2024,19673,Nokia,Nguyễn Kim Official,Điện thoại Nokia C20 2GB/32GB Xanh - Hàng Chính Hãng,2490000,2490000,0,,,0,0
249153684,5.53972E+12,3/2/2024,247549,Realme,Nguyễn Kim Official,Điện thoại Realme C55 6GB/128GB Đen trời đêm - Hàng chính hãng,4990000,4680000,6,,,0,0
248655651,9.32489E+12,3/2/2024,18802,Samsung,GIA DỤNG VIỆT,Điện Thoại Samsung Galaxy A14 5G (4GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,5000000,5000000,0,"[{'label': 'Bạc'}, {'label': 'Đen'}, {'label': 'Đỏ'}]",1,0,0
273498357,9.15336E+12,3/2/2024,111684,Itel,Itel Official,Điện Thoại Itel S23 16GB(8GB+8GB)/256GB | Pin 5000mAh | 6.6 Inch | Camera 50MP | HÀNG CHÍNH HÃNG,3490000,2490000,29,"[{'label': 'Màu Trắng'}, {'label': 'Màu Đen'}]",4,1,5
272238679,3.01606E+12,3/2/2024,18802,Samsung,Long Hưng TechZone,Điện thoại Samsung Galaxy A05 (4GB/128GB) - Hàng chính hãng,3090000,2789000,10,"[{'label': 'Bạc sỉu'}, {'label': 'Xanh Matcha'}, {'label': 'Đen đá'}]",2,0,0
274037360,1.50224E+12,3/2/2024,406575,POCO,Tiki Trading,Điện Thoại POCO C65 (6GB/128GB) - Hàng Chính Hãng,3090000,2690000,13,[{'label': 'Đen'}],2270,13,4.6
272056193,9.12537E+12,3/2/2024,25422,Xiaomi,Hồng Hạnh Mobile,Điện Thoại Xiaomi Redmi Note 12 8GB/128GB - Hàng Chính Hãng,5790000,4199000,27,"[{'label': 'Vàng Bình Minh'}, {'label': 'Xanh Băng Tuyết'}, {'label': 'Xanh Bạc Hà'}, {'label': 'Xám Thạch Anh'}]",7,4,4.8
272328188,5.46125E+12,3/2/2024,18802,Samsung,Hồng Hạnh Mobile,Điện Thoại Samsung A05 4GB/128GB - Hàng Chính Hãng,3090000,2659000,14,"[{'label': ' Xanh  '}, {'label': ' Đen'}]",18,4,5
205750556,3.68293E+12,3/2/2024,25643,OPPO,Tiki Trading,Điện Thoại Oppo A57 4GB/128GB - Hàng Chính Hãng,4990000,3890000,22,[{'label': ' Xanh  '}],7441,188,5
197670818,2.94233E+12,3/2/2024,18802,Samsung,THẮNG THAO MOBILE,Điện thoại Samsung Galaxy A04s (4GB/64GB) - Hàng chính hãng,3990000,2590000,35,"[{'label': 'Xanh'}, {'label': 'Đen'}, {'label': 'Đồng'}]",11,3,5
272392928,3.72406E+12,3/2/2024,18802,Samsung,HAPPY PHONE,Điện thoại Samsung Galaxy A05 (4GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,3090000,3090000,0,[{'label': ' Đen'}],11,1,5
250111470,5.63637E+12,3/2/2024,25422,Xiaomi,HAPPY PHONE,Điện thoại Xiaomi Redmi Note 12 (8GB/128GB) - Hàng chính hãng,5790000,5790000,0,"[{'label': 'Vàng'}, {'label': 'Xanh Dương'}, {'label': 'Xanh lá'}]",75,23,4.7
273958619,7.11792E+12,3/2/2024,25422,Xiaomi,HAPPY PHONE,Điện Thoại Xiaomi Redmi Note 13 6GB-128GB - Hàng chính hãng,4890000,4890000,0,"[{'label': ' Xanh  '}, {'label': ' Đen'}, {'label': 'Vàng'}]",5,0,0
270814412,4.44413E+12,3/2/2024,162007,Tecno,Tecno Official Store,Điện thoại Tecno CAMON 20 Premier 5G - 8GB/512GB | Dimensity 8050| Cụm Camera 108+50+ 2MP | AMOLED - Tần số quét 120Hz - Hàng chính hãng,11990000,11190000,7,"[{'label': 'Xanh Da Trời'}, {'label': 'Đen Thiên Không'}]",1,1,5
274095168,8.64938E+12,3/2/2024,25422,Xiaomi,Tiki Trading,Điện thoại Xiaomi Redmi A2+ (3GB/64GB) - Hàng Chính Hãng,2790000,1890000,32,"[{'label': 'Xanh Dương'}, {'label': 'Đen'}]",25,4,5
270447782,3.88777E+12,3/2/2024,19673,Nokia,Tiki Trading,Điện thoại Nokia C32 (4GB/128GB) - Hàng chính hãng,3290000,2250000,32,[{'label': 'Xanh Hồ Thu'}],105,30,4.5
271972435,1.23712E+12,3/2/2024,17827,Apple,Tiki Trading,Apple iPhone 15 Pro,27990000,25650000,8,"[{'label': 'Titan Tự Nhiên'}, {'label': 'Titan Đen'}]",304,64,4.8
273650151,8.47744E+12,3/2/2024,169013,Ulefone,xuanhongmobile,"Điện thoại siêu bền Ulefone Power Armor X11(chống nước,chống va đập , Ram8 GB(4gb+4gb),Rom 32 GB, NFC, Helio G25, WiFi 2.4G/5G, Pin 8150 Mah,)-hàng chính hãng",3290000,3290000,0,,,0,0
212926651,2.16921E+12,3/2/2024,18802,Samsung,GIA DỤNG VIỆT,Điện Thoại Samsung Galaxy S20 FE 8GB/256GB - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử,8625000,8625000,0,[{'label': 'Xanh lá'}],,0,0
248929458,1.04969E+12,3/2/2024,18802,Samsung,GIA DỤNG VIỆT,Điện thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng chính hãng,7164000,7164000,0,[{'label': 'Đen Chiến Binh'}],,0,0
263448701,6.55694E+12,3/2/2024,25422,Xiaomi,GiaPhucStore,Điện Thoại Xiaomi Redmi Note 12 (4GB/128GB) - Hàng Chính Hãng,4490000,4490000,0,"[{'label': 'Xanh Dương'}, {'label': 'Xanh Lá'}, {'label': 'Xám'}]",,0,0
192036708,5.95196E+12,3/2/2024,25643,OPPO,GIA DỤNG VIỆT,Điện Thoại OPPO A57 (4GB/128GB) - Hàng Chính Hãng ,4632000,4632000,0,[{'label': 'Xanh'}],1,0,0
273398391,5.38865E+12,3/2/2024,169013,Ulefone,xuanhongmobile,"Điện thoại Ulefone Armor 18T (Ram 12Gb,Rom 256Gb,Camera 108MP,camera nhiệt FLIR,Pin 9600 mAh,5G,chống nước,chống va đập)-hàng chính hãng",14990000,14990000,0,,,0,0
270260682,9.51596E+12,3/2/2024,162007,Tecno,THẮNG THAO MOBILE,Điện thoại Gaming Tecno POVA 4 8GB/128GB - Hàng Chính Hãng - MediaTek G99 | 6000mAh - 6.82 inch - Bảo hành 13 Tháng,4690000,3599000,23,"[{'label': ' Xanh Biển    '}, {'label': ' Đen'}]",3,2,4
214603586,2.4743E+12,3/2/2024,18802,Samsung,THẮNG THAO MOBILE,Điện Thoại Samsung Galaxy A04e (3GB/32GB)- Hàng Chính Hãng,2690000,1999000,26,"[{'label': 'Đen'}, {'label': 'Đồng'}]",45,13,4.7
249143473,3.23363E+12,3/2/2024,18802,Samsung,GIA DỤNG VIỆT,Điện thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,7164000,7164000,0,"[{'label': 'Bạc'}, {'label': 'Xanh'}, {'label': 'Đen'}]",,0,0
